open,effort,label
2016-06-05T22:26:38Z,4,NULL
2016-06-06T15:00:27Z,131,A-mir;A-mir
2016-06-06T17:45:56Z,0,NULL
2016-06-06T19:44:53Z,0,NULL
2016-06-06T22:33:20Z,5,NULL
2016-06-06T23:29:30Z,44,relnotes;relnotes;relnotes;relnotes
2016-06-07T07:59:24Z,102,A-docs;E-easy;A-docs;E-easy
2016-06-07T10:39:26Z,27,NULL
2016-06-07T13:37:04Z,6,NULL
2016-06-07T14:43:59Z,814,NULL
2016-06-07T15:31:06Z,331,NULL
2016-06-07T22:52:19Z,15,NULL
2016-06-08T18:11:33Z,0,NULL
2016-06-08T23:53:58Z,874,NULL
2016-06-09T00:42:00Z,28,NULL
2016-06-09T14:52:43Z,218,NULL
2016-06-09T22:37:08Z,91,NULL
2016-06-09T22:40:30Z,160,NULL
2016-06-09T22:52:07Z,28,NULL
2016-06-09T23:05:35Z,0,NULL
2016-06-09T23:43:32Z,145,NULL
2016-06-10T08:14:18Z,0,NULL
2016-06-10T09:53:12Z,269,NULL
2016-06-10T12:16:47Z,611,NULL
2016-06-10T21:41:24Z,55,NULL
2016-06-11T01:05:31Z,325,metabug;metabug
2016-06-11T21:44:55Z,0,A-docs;E-easy;A-docs;E-easy
2016-06-12T02:10:36Z,0,NULL
2016-06-12T05:52:09Z,117,NULL
2016-06-12T15:08:52Z,33,NULL
2016-06-12T20:01:55Z,46,A-docs;E-easy;A-docs;E-easy
2016-06-12T21:22:18Z,23,NULL
2016-06-13T07:15:20Z,24,NULL
2016-06-13T08:07:04Z,177,NULL
2016-06-13T08:08:03Z,0,NULL
2016-06-13T17:23:49Z,73,A-book;A-book
2016-06-13T21:53:11Z,16,NULL
2016-06-15T21:26:40Z,23,NULL
2016-06-15T21:59:21Z,308,NULL
2016-06-16T09:02:48Z,44,NULL
2016-06-16T18:13:59Z,0,A-testsuite;E-easy
2016-06-16T20:17:54Z,1718,A-syntaxext;A-syntaxext
2016-06-16T23:12:05Z,1971,NULL
2016-06-17T03:26:20Z,743,metabug;metabug
2016-06-17T04:00:24Z,0,NULL
2016-06-17T10:09:01Z,4,NULL
2016-06-18T00:05:39Z,23,NULL
2016-06-18T06:55:35Z,595,metabug;metabug
2016-06-18T13:57:59Z,34,NULL
2016-06-18T18:57:54Z,21,NULL
2016-06-18T22:32:07Z,14,I-ICE;I-ICE
2016-06-18T22:46:06Z,18,NULL
2016-06-19T02:16:17Z,19,NULL
2016-06-19T11:13:14Z,0,NULL
2016-06-19T14:00:39Z,46,NULL
2016-06-19T15:28:55Z,31,NULL
2016-06-19T17:07:43Z,1464,NULL
2016-06-19T17:52:01Z,20,NULL
2016-06-19T18:56:05Z,70,needs-crater;metabug;needs-crater;metabug
2016-06-20T03:22:09Z,759,A-parser;A-syntaxext;P-low;A-parser;A-syntaxext;P-low
2016-06-20T18:20:58Z,629,metabug;metabug
2016-06-21T10:38:17Z,0,B-unstable;T-lang;B-unstable;T-lang
2016-06-21T17:16:12Z,57,relnotes;relnotes
2016-06-21T21:54:29Z,92,NULL
2016-06-22T08:51:09Z,234,NULL
2016-06-23T00:35:22Z,35,NULL
2016-06-23T01:36:14Z,0,NULL
2016-06-23T05:55:09Z,0,NULL
2016-06-23T07:10:15Z,7615,NULL
2016-06-23T21:08:45Z,280,metabug;metabug
2016-06-23T22:30:09Z,43,NULL
2016-06-24T00:28:11Z,44,I-ICE;I-nominated;T-lang
2016-06-24T03:40:02Z,141,NULL
2016-06-24T11:48:57Z,37,NULL
2016-06-24T14:16:37Z,18,NULL
2016-06-24T22:16:57Z,11,NULL
2016-06-25T08:46:21Z,222,NULL
2016-06-25T14:41:24Z,0,NULL
2016-06-25T22:26:27Z,2,NULL
2016-06-26T02:11:18Z,26,NULL
2016-06-26T13:40:52Z,1061,NULL
2016-06-26T23:04:44Z,125,A-mir;A-servo;I-nominated;T-compiler;A-mir;A-servo;I-nominated;T-compiler
2016-06-26T23:35:03Z,441,NULL
2016-06-27T03:34:33Z,8,A-grammar;A-parser;I-wrong;T-compiler
2016-06-27T09:47:18Z,90,NULL
2016-06-27T14:34:55Z,0,NULL
2016-06-27T15:20:24Z,15,NULL
2016-06-27T15:20:32Z,0,NULL
2016-06-27T17:44:24Z,0,NULL
2016-06-27T21:41:13Z,2,NULL
2016-06-27T23:30:35Z,101,NULL
2016-06-28T14:05:17Z,216,NULL
2016-06-28T17:12:23Z,701,B-unstable;T-libs;B-unstable;T-libs;A-collections;B-unstable;T-libs;B-RFC-approved;B-unstable
2016-06-28T18:34:36Z,251,NULL
2016-06-28T22:37:02Z,373,NULL
2016-06-29T00:56:37Z,93,NULL
2016-06-29T01:17:47Z,32,NULL
2016-06-29T09:47:04Z,25,NULL
2016-06-29T12:54:37Z,56,NULL
2016-06-29T14:41:07Z,9,NULL
2016-06-29T15:51:24Z,1065,beta-nominated;beta-nominated
2016-06-29T17:48:38Z,2,NULL
2016-06-29T19:13:09Z,0,NULL
2016-06-30T06:25:55Z,1057,NULL
2016-06-30T11:41:54Z,0,NULL
2016-06-30T17:29:22Z,2,NULL
2016-06-30T22:43:28Z,33,NULL
2016-07-01T09:00:15Z,119,NULL
2016-07-01T21:48:30Z,164,NULL
2016-07-01T23:16:55Z,95,NULL
2016-07-02T02:31:39Z,635,NULL
2016-07-02T14:33:02Z,12,A-rustbuild;E-easy
2016-07-03T05:01:56Z,57,NULL
2016-07-03T10:48:23Z,0,NULL
2016-07-03T17:54:13Z,216,beta-nominated;beta-nominated
2016-07-05T09:39:38Z,14,A-docs
2016-07-05T09:45:11Z,244,NULL
2016-07-05T15:08:33Z,0,NULL
2016-07-05T18:07:24Z,0,NULL
2016-07-06T13:08:15Z,35,NULL
2016-07-06T14:58:28Z,28,NULL
2016-07-06T17:18:40Z,18,NULL
2016-07-06T18:37:02Z,28,NULL
2016-07-06T21:07:53Z,0,NULL
2016-07-06T23:02:26Z,121,A-io;B-unstable;T-libs
2016-07-07T11:47:34Z,31,NULL
2016-07-07T21:03:13Z,62,A-docs
2016-07-08T07:44:21Z,174,NULL
2016-07-08T15:22:25Z,245,A-docs
2016-07-09T00:29:39Z,114,NULL
2016-07-09T03:14:37Z,7,A-docs;A-docs
2016-07-09T04:02:02Z,89,A-docs
2016-07-09T13:02:14Z,49,A-docs
2016-07-09T17:55:37Z,4,A-io;B-unstable;T-libs;A-io;B-unstable;T-libs
2016-07-09T17:57:55Z,49,A-docs
2016-07-09T20:43:31Z,4,A-docs
2016-07-10T13:10:41Z,160,A-docs
2016-07-10T14:03:12Z,70,A-docs
2016-07-10T21:31:34Z,389,A-compiler;A-lint;I-cleanup
2016-07-10T22:39:26Z,6,NULL
2016-07-11T15:30:31Z,403,B-RFC-approved;B-RFC-approved
2016-07-11T20:11:11Z,16,B-unstable;T-libs
2016-07-12T05:10:27Z,64,T-libs
2016-07-12T10:08:25Z,376,NULL
2016-07-12T17:19:32Z,0,NULL
2016-07-12T19:31:17Z,3668,A-runtime;E-easy;I-cleanup
2016-07-13T15:39:51Z,29,A-docs
2016-07-13T18:27:06Z,75,I-nominated;regression-from-stable-to-beta;T-compiler
2016-07-14T10:27:55Z,14,NULL
2016-07-14T15:37:26Z,280,NULL
2016-07-14T17:31:59Z,3,A-diagnostics;I-wrong
2016-07-14T21:28:14Z,186,A-linkage;A-linkage
2016-07-15T15:20:46Z,20,A-libs;E-mentor;I-slow
2016-07-15T17:19:32Z,86,NULL
2016-07-15T20:48:42Z,6,NULL
2016-07-16T05:24:36Z,181,A-tools;A-tools
2016-07-16T08:46:52Z,34,I-ICE;I-nominated;regression-from-stable-to-nightly;T-compiler
2016-07-16T14:56:00Z,130,NULL
2016-07-16T15:32:02Z,74,A-docs
2016-07-16T16:01:28Z,72,A-docs
2016-07-16T20:31:36Z,0,NULL
2016-07-16T20:31:44Z,0,NULL
2016-07-16T21:00:19Z,63,A-libs;E-mentor;I-slow;A-libs;E-mentor;I-slow
2016-07-17T00:26:13Z,959,NULL
2016-07-17T07:24:40Z,27,NULL
2016-07-17T10:11:01Z,14,NULL
2016-07-17T13:48:15Z,0,NULL
2016-07-18T01:06:12Z,0,NULL
2016-07-18T12:54:17Z,0,NULL
2016-07-18T13:44:57Z,65,NULL
2016-07-18T14:42:18Z,36,A-linkage;T-compiler;I-slow
2016-07-18T19:55:21Z,176,I-nominated;T-lang
2016-07-18T22:12:25Z,1861,NULL
2016-07-18T23:21:08Z,40,A-syntaxext;P-high;A-macros;A-parser;A-syntaxext;P-high;A-syntaxext;P-high;A-macros;A-parser;A-syntaxext;P-high
2016-07-18T23:31:14Z,2,NULL
2016-07-19T09:56:12Z,94,NULL
2016-07-19T12:43:41Z,191,A-docs
2016-07-19T17:57:38Z,2,NULL
2016-07-19T20:26:59Z,15,A-parser;A-syntaxext;P-low;A-parser;A-syntaxext;P-low
2016-07-19T21:38:19Z,2,NULL
2016-07-20T12:48:05Z,203,A-docs
2016-07-20T12:49:39Z,0,NULL
2016-07-20T14:37:18Z,461,NULL
2016-07-20T22:29:49Z,42,NULL
2016-07-20T22:56:49Z,0,NULL
2016-07-21T08:14:03Z,23,NULL
2016-07-21T14:50:42Z,0,NULL
2016-07-21T16:59:46Z,1442,A-incr-comp;T-compiler;A-incr-comp;T-compiler
2016-07-21T18:46:42Z,31,NULL
2016-07-21T19:56:30Z,52,I-ICE;regression-from-stable-to-beta
2016-07-21T21:00:31Z,2,A-tools;E-easy
2016-07-21T23:08:56Z,25,NULL
2016-07-22T04:59:09Z,0,A-docs;E-easy;A-docs;E-easy
2016-07-22T13:01:32Z,19,A-docs
2016-07-22T20:32:49Z,586,T-tools
2016-07-22T21:05:23Z,364,NULL
2016-07-22T23:22:53Z,7,NULL
2016-07-23T00:18:36Z,176,NULL
2016-07-23T01:45:34Z,7,NULL
2016-07-23T13:04:40Z,0,E-easy;I-cleanup
2016-07-23T17:14:28Z,29,A-docs;A-docs;metabug
2016-07-23T18:56:55Z,0,NULL
2016-07-24T02:26:30Z,0,NULL
2016-07-24T09:48:48Z,103,NULL
2016-07-24T14:53:25Z,112,A-docs
2016-07-24T15:01:34Z,28,A-docs
2016-07-24T19:50:39Z,0,NULL
2016-07-24T22:38:07Z,161,NULL
2016-07-25T03:06:33Z,1355,NULL
2016-07-25T09:41:07Z,0,NULL
2016-07-25T09:44:50Z,0,NULL
2016-07-25T09:48:35Z,369,NULL
2016-07-25T16:50:44Z,584,NULL
2016-07-25T17:20:20Z,3,NULL
2016-07-25T17:27:51Z,0,NULL
2016-07-25T18:46:37Z,0,NULL
2016-07-25T19:27:48Z,33,NULL
2016-07-26T18:32:04Z,11,E-easy;E-needstest
2016-07-26T21:21:14Z,1039,NULL
2016-07-26T22:44:50Z,75,NULL
2016-07-27T01:19:03Z,165,NULL
2016-07-27T03:22:51Z,101,B-RFC-approved;B-unstable;T-lang
2016-07-27T13:50:27Z,9,NULL
2016-07-27T17:17:56Z,18,NULL
2016-07-27T17:48:24Z,102,B-RFC-approved;T-libs;B-RFC-approved;T-libs
2016-07-27T18:59:15Z,60,A-docs;A-docs
2016-07-27T21:33:24Z,1298,A-incr-comp;A-incr-comp
2016-07-28T10:50:12Z,421,NULL
2016-07-28T11:07:59Z,101,A-docs
2016-07-28T16:21:04Z,3320,B-unstable;B-unstable
2016-07-28T18:30:24Z,0,NULL
2016-07-28T20:38:53Z,0,NULL
2016-07-28T22:14:32Z,233,NULL
2016-07-29T08:43:33Z,10,I-ICE;P-high;regression-from-stable-to-nightly;T-compiler
2016-07-29T12:36:00Z,224,A-docs;A-docs
2016-07-29T16:13:05Z,510,NULL
2016-07-29T17:34:31Z,441,B-RFC-approved;B-unstable;T-lang
2016-07-29T18:38:02Z,9,NULL
2016-07-30T00:26:18Z,0,NULL
2016-07-30T08:14:48Z,686,NULL
2016-07-30T16:02:25Z,50,A-diagnostics
2016-07-31T13:27:05Z,548,B-RFC-approved;B-unstable;T-lang
2016-07-31T18:12:44Z,7,NULL
2016-07-31T20:02:01Z,154,NULL
2016-07-31T20:30:38Z,66,A-diagnostics
2016-07-31T23:17:24Z,1,NULL
2016-08-01T07:49:24Z,0,NULL
2016-08-01T09:05:43Z,6,NULL
2016-08-01T10:09:42Z,30,A-incr-comp
2016-08-01T10:27:39Z,0,NULL
2016-08-01T15:12:41Z,846,NULL
2016-08-01T18:18:59Z,1696,A-incr-comp;T-compiler;A-compiler;A-incr-comp;T-compiler;A-incr-comp;T-compiler
2016-08-01T20:58:54Z,105,NULL
2016-08-01T23:37:26Z,5593,NULL
2016-08-02T12:00:26Z,19,A-docs
2016-08-03T00:54:07Z,50,NULL
2016-08-03T01:12:41Z,0,NULL
2016-08-03T01:55:07Z,406,NULL
2016-08-03T11:50:37Z,0,NULL
2016-08-03T18:20:09Z,0,NULL
2016-08-03T20:40:59Z,42,A-diagnostics;E-easy;E-mentor
2016-08-03T23:16:56Z,7,A-diagnostics;E-easy;E-mentor
2016-08-03T23:18:34Z,439,NULL
2016-08-04T00:15:21Z,45,NULL
2016-08-04T02:04:36Z,210,A-diagnostics;E-easy;E-mentor
2016-08-04T08:42:38Z,19,NULL
2016-08-04T09:29:17Z,12,B-RFC-approved;B-unstable;T-lang;B-RFC-approved;B-unstable;T-lang
2016-08-04T10:42:29Z,14,A-diagnostics;E-easy;E-mentor
2016-08-04T12:10:23Z,42,A-diagnostics;E-easy;E-mentor
2016-08-04T13:26:54Z,2,NULL
2016-08-04T14:14:36Z,10,A-diagnostics;E-easy;E-mentor
2016-08-04T14:33:42Z,17,A-diagnostics;E-easy;E-mentor
2016-08-04T14:42:32Z,5,A-diagnostics;E-easy
2016-08-04T15:14:10Z,19,NULL
2016-08-04T15:56:57Z,8,A-diagnostics;E-easy;E-mentor
2016-08-04T16:47:12Z,44,E-easy;I-cleanup
2016-08-04T18:20:50Z,24,A-diagnostics;E-easy;E-mentor
2016-08-04T18:42:52Z,230,NULL
2016-08-04T19:11:28Z,19,NULL
2016-08-04T19:28:40Z,13,A-diagnostics;E-easy;E-mentor
2016-08-04T19:33:44Z,0,NULL
2016-08-04T19:33:48Z,0,NULL
2016-08-04T20:55:32Z,18,NULL
2016-08-04T20:59:18Z,24,A-diagnostics;E-easy;E-mentor
2016-08-04T21:19:15Z,12,NULL
2016-08-04T21:25:30Z,0,NULL
2016-08-04T21:37:30Z,10,NULL
2016-08-04T22:35:46Z,1434,A-incr-comp;A-incr-comp
2016-08-04T23:14:19Z,11,NULL
2016-08-04T23:52:41Z,174,NULL
2016-08-05T03:46:41Z,15,A-diagnostics;E-easy;E-mentor
2016-08-05T03:49:53Z,10,NULL
2016-08-05T04:24:37Z,0,NULL
2016-08-05T04:25:33Z,22,NULL
2016-08-05T04:37:36Z,23,NULL
2016-08-05T04:43:13Z,20,NULL
2016-08-05T04:51:14Z,8,NULL
2016-08-05T08:48:46Z,13,A-diagnostics;E-easy;E-mentor;A-diagnostics;E-easy;E-mentor
2016-08-05T09:39:10Z,7,A-diagnostics;E-easy;E-mentor
2016-08-05T11:17:41Z,14,A-diagnostics;E-easy;E-mentor
2016-08-05T11:27:40Z,8,A-diagnostics;E-easy;E-mentor
2016-08-05T11:58:12Z,781,NULL
2016-08-05T12:58:43Z,58,A-diagnostics;E-easy;E-mentor
2016-08-05T14:08:13Z,16,A-diagnostics;E-easy;E-mentor
2016-08-05T14:55:49Z,73,A-diagnostics;E-easy;E-mentor
2016-08-05T15:37:29Z,13,A-docs
2016-08-05T15:54:16Z,38,A-diagnostics;E-easy;E-mentor;A-diagnostics;E-easy;E-mentor;A-diagnostics;E-easy;E-mentor
2016-08-05T16:13:01Z,39,NULL
2016-08-05T17:22:45Z,11,A-diagnostics;E-easy;E-mentor
2016-08-05T18:08:19Z,28,A-diagnostics;E-easy;E-mentor
2016-08-05T18:09:27Z,59,A-diagnostics;E-easy;E-mentor
2016-08-05T19:12:23Z,16,NULL
2016-08-05T20:37:39Z,11,A-diagnostics;E-easy;E-mentor
2016-08-05T21:23:50Z,0,NULL
2016-08-05T21:24:26Z,9,NULL
2016-08-05T21:54:09Z,0,NULL
2016-08-05T23:13:43Z,630,B-RFC-approved;T-compiler;T-tools
2016-08-05T23:15:40Z,54,A-diagnostics;E-easy;E-mentor
2016-08-06T00:18:14Z,59,A-testsuite;E-mentor;I-papercut;P-low;A-testsuite;E-mentor;I-papercut;P-low
2016-08-06T00:36:36Z,1696,A-incr-comp;T-compiler
2016-08-06T01:50:57Z,961,NULL
2016-08-06T02:16:18Z,472,A-mir;I-nominated;regression-from-stable-to-nightly;T-compiler;A-linux;A-linux;T-compiler
2016-08-06T02:29:54Z,12,NULL
2016-08-06T03:46:40Z,41,A-diagnostics;E-easy;E-mentor
2016-08-06T04:25:06Z,0,A-diagnostics;E-easy;E-mentor;A-diagnostics;E-easy;E-mentor
2016-08-06T06:37:59Z,19,NULL
2016-08-06T07:12:57Z,31,NULL
2016-08-06T07:21:44Z,12,NULL
2016-08-06T08:04:28Z,18,A-diagnostics;E-easy;E-mentor
2016-08-06T11:05:27Z,82,A-diagnostics;E-easy;E-mentor;A-diagnostics;E-easy;E-mentor
2016-08-06T13:37:18Z,11,A-diagnostics;E-easy;E-mentor
2016-08-06T17:52:06Z,141,B-RFC-approved;T-libs
2016-08-06T18:45:44Z,29,NULL
2016-08-06T19:17:04Z,2,B-unstable;T-libs
2016-08-06T19:43:46Z,0,NULL
2016-08-06T20:01:33Z,21,NULL
2016-08-06T20:11:15Z,43,A-diagnostics;E-easy;E-mentor
2016-08-06T23:06:43Z,0,NULL
2016-08-06T23:24:57Z,7,NULL
2016-08-07T00:00:51Z,0,NULL
2016-08-07T01:20:46Z,22,A-diagnostics;E-easy;E-mentor;A-diagnostics;E-easy;E-mentor
2016-08-07T01:56:20Z,104,A-libs;A-runtime;I-slow
2016-08-07T05:30:42Z,20,NULL
2016-08-07T07:22:28Z,55,A-macros
2016-08-07T07:48:25Z,26,NULL
2016-08-07T07:57:50Z,24,A-diagnostics;E-easy;E-mentor
2016-08-07T08:00:49Z,94,NULL
2016-08-07T11:55:57Z,19,NULL
2016-08-07T14:25:23Z,0,NULL
2016-08-07T15:52:50Z,13,A-diagnostics;E-easy;E-mentor
2016-08-07T16:49:38Z,17,A-diagnostics;E-easy;E-mentor
2016-08-07T16:59:45Z,471,NULL
2016-08-07T17:23:28Z,11,A-diagnostics;E-easy;E-mentor
2016-08-07T21:18:03Z,0,NULL
2016-08-08T00:26:20Z,197,A-diagnostics;E-easy;E-mentor
2016-08-08T04:36:12Z,23,A-diagnostics;E-easy;E-mentor
2016-08-08T05:38:30Z,7,NULL
2016-08-08T06:34:17Z,47,A-diagnostics;E-easy;E-mentor
2016-08-08T10:27:31Z,2,NULL
2016-08-08T12:37:06Z,62,A-diagnostics
2016-08-08T17:17:55Z,0,A-diagnostics;E-easy;E-mentor
2016-08-08T18:59:41Z,18,A-diagnostics;E-easy;E-mentor
2016-08-08T19:09:21Z,21,I-nominated;I-unsound
2016-08-08T19:16:35Z,13,A-diagnostics;E-easy;E-mentor
2016-08-08T20:23:13Z,6,A-diagnostics;E-easy;E-mentor
2016-08-08T20:26:00Z,189,NULL
2016-08-08T20:39:44Z,20,A-diagnostics;E-easy;E-mentor
2016-08-08T20:54:42Z,176,NULL
2016-08-08T21:19:40Z,16,NULL
2016-08-08T21:42:37Z,20,A-diagnostics;E-easy;E-mentor
2016-08-08T22:08:11Z,7,NULL
2016-08-08T22:44:49Z,157,I-nominated;regression-from-stable-to-nightly;T-compiler
2016-08-08T22:53:01Z,5,A-diagnostics;E-easy;E-mentor
2016-08-08T22:55:37Z,31,A-diagnostics;E-easy;E-mentor
2016-08-09T00:11:22Z,7,A-diagnostics;E-easy;E-mentor
2016-08-09T17:38:24Z,26,NULL
2016-08-09T20:16:10Z,11,NULL
2016-08-09T20:24:50Z,0,A-diagnostics;E-easy;E-mentor
2016-08-09T20:44:27Z,18,NULL
2016-08-09T21:37:21Z,8,NULL
2016-08-10T05:50:16Z,0,NULL
2016-08-10T06:59:46Z,0,A-diagnostics;E-easy;E-mentor
2016-08-10T07:52:43Z,24,NULL
2016-08-10T12:23:31Z,18,NULL
2016-08-10T15:51:29Z,0,NULL
2016-08-10T17:03:19Z,14,NULL
2016-08-10T18:20:54Z,81,NULL
2016-08-10T18:56:03Z,0,A-diagnostics;E-easy;E-mentor
2016-08-10T19:16:07Z,6,NULL
2016-08-10T19:37:47Z,17,NULL
2016-08-10T20:15:14Z,0,NULL
2016-08-10T23:56:31Z,0,NULL
2016-08-11T02:36:40Z,40,NULL
2016-08-11T08:03:01Z,20,A-diagnostics;E-easy;E-mentor
2016-08-11T13:34:02Z,919,NULL
2016-08-11T18:23:12Z,12,NULL
2016-08-11T21:47:11Z,2,NULL
2016-08-11T22:05:02Z,160,A-io;B-unstable;T-libs;B-RFC-approved;T-libs;B-unstable;T-libs;B-unstable;T-libs;A-io;A-libs;B-RFC-approved;T-libs;B-unstable;T-libs
2016-08-11T22:30:47Z,0,NULL
2016-08-12T06:49:14Z,10,NULL
2016-08-12T08:25:05Z,10,A-diagnostics;E-easy;E-mentor
2016-08-12T08:46:14Z,21,NULL
2016-08-13T02:17:54Z,71,NULL
2016-08-13T06:37:16Z,0,T-libs;T-tools
2016-08-13T08:20:44Z,5,NULL
2016-08-13T08:22:11Z,5,NULL
2016-08-13T09:35:58Z,7,NULL
2016-08-13T13:41:44Z,0,NULL
2016-08-13T14:27:56Z,0,NULL
2016-08-13T22:20:01Z,461,B-RFC-approved;T-libs;B-unstable;T-libs
2016-08-14T02:24:13Z,5,NULL
2016-08-14T13:27:14Z,86,NULL
2016-08-14T16:39:31Z,0,T-libs
2016-08-14T17:29:53Z,749,T-libs
2016-08-14T19:15:25Z,0,NULL
2016-08-14T19:34:41Z,17,NULL
2016-08-14T21:17:15Z,7,NULL
2016-08-14T21:22:31Z,9,A-diagnostics;E-easy;E-mentor
2016-08-15T14:41:33Z,0,NULL
2016-08-15T15:12:52Z,2176,A-incr-comp;T-compiler
2016-08-15T17:41:55Z,34,NULL
2016-08-15T19:36:14Z,11,A-docs
2016-08-15T20:42:22Z,80,NULL
2016-08-15T23:19:31Z,445,NULL
2016-08-16T03:47:25Z,17,NULL
2016-08-16T08:18:22Z,34,A-docs
2016-08-16T08:35:25Z,7,A-docs
2016-08-16T15:14:07Z,0,NULL
2016-08-16T15:48:11Z,1637,A-incr-comp;I-enhancement;T-compiler;A-incr-comp;A-incr-comp;I-enhancement;T-compiler;A-incr-comp
2016-08-16T16:00:21Z,173,B-RFC-approved;T-libs
2016-08-16T17:51:03Z,20,NULL
2016-08-16T19:28:51Z,26,NULL
2016-08-16T21:57:45Z,8,NULL
2016-08-16T22:08:36Z,18,A-libs;I-nominated;regression-from-stable-to-nightly;T-libs
2016-08-16T22:18:10Z,65,NULL
2016-08-17T01:53:11Z,32,NULL
2016-08-17T02:42:00Z,4,NULL
2016-08-17T04:36:29Z,2,NULL
2016-08-17T05:19:31Z,0,relnotes
2016-08-17T05:42:28Z,14,NULL
2016-08-17T05:57:02Z,304,A-traits;I-unsound;P-high;T-compiler;T-lang;A-traits;I-unsound;P-high;T-compiler;T-lang
2016-08-17T13:25:29Z,887,relnotes
2016-08-17T13:58:59Z,2,NULL
2016-08-17T14:00:30Z,43,NULL
2016-08-17T14:33:12Z,116,A-mir;I-nominated;regression-from-stable-to-beta;T-compiler
2016-08-17T18:02:57Z,18,NULL
2016-08-17T18:17:33Z,32,NULL
2016-08-17T20:49:55Z,185,A-diagnostics
2016-08-17T22:00:41Z,770,beta-nominated;beta-nominated
2016-08-17T22:10:51Z,6,NULL
2016-08-18T01:05:47Z,12,NULL
2016-08-18T05:06:08Z,14,NULL
2016-08-18T05:28:16Z,0,NULL
2016-08-18T05:47:18Z,12,NULL
2016-08-18T20:30:50Z,11,NULL
2016-08-18T20:55:41Z,31,NULL
2016-08-18T21:09:56Z,0,NULL
2016-08-18T22:51:09Z,14,NULL
2016-08-19T00:56:55Z,5,NULL
2016-08-19T02:13:29Z,17,NULL
2016-08-19T04:01:50Z,10,NULL
2016-08-19T07:55:15Z,0,NULL
2016-08-19T09:10:29Z,150,A-diagnostics;E-easy;E-mentor
2016-08-19T15:37:47Z,0,NULL
2016-08-19T17:22:25Z,23,NULL
2016-08-19T18:26:09Z,0,NULL
2016-08-19T20:35:33Z,16,NULL
2016-08-20T00:59:56Z,17,NULL
2016-08-20T01:50:23Z,0,A-rustdoc
2016-08-20T11:27:26Z,526,A-incr-comp;A-incr-comp;I-enhancement
2016-08-20T14:09:38Z,470,A-rustdoc
2016-08-20T17:11:40Z,21,NULL
2016-08-21T20:03:45Z,62,A-docs
2016-08-21T20:16:14Z,185,NULL
2016-08-21T21:02:16Z,0,A-docs
2016-08-21T21:19:36Z,17,A-docs
2016-08-21T21:22:12Z,5,NULL
2016-08-21T22:49:32Z,51,NULL
2016-08-21T23:51:40Z,2,NULL
2016-08-22T03:11:06Z,28,NULL
2016-08-22T06:59:34Z,728,B-RFC-approved;B-unstable;T-lang
2016-08-22T22:34:23Z,778,NULL
2016-08-22T23:03:55Z,0,A-compiler
2016-08-23T05:43:09Z,473,beta-nominated;T-libs;beta-nominated;beta-nominated
2016-08-23T15:42:59Z,60,NULL
2016-08-23T16:09:52Z,61,NULL
2016-08-23T16:44:00Z,9,NULL
2016-08-23T18:11:38Z,0,relnotes
2016-08-23T18:19:24Z,0,relnotes
2016-08-23T20:48:03Z,82,NULL
2016-08-24T00:13:49Z,0,B-RFC-approved;B-unstable;T-lang;B-RFC-approved;B-unstable;T-lang
2016-08-24T12:16:11Z,29,NULL
2016-08-24T15:12:07Z,0,NULL
2016-08-24T17:01:59Z,24,NULL
2016-08-24T17:35:30Z,289,NULL
2016-08-25T08:22:53Z,907,NULL
2016-08-25T11:07:31Z,57,NULL
2016-08-25T12:49:22Z,268,A-rustdoc;A-compiler
2016-08-25T12:58:34Z,38,A-diagnostics;E-easy;E-mentor
2016-08-25T13:41:25Z,22,NULL
2016-08-25T19:41:10Z,0,NULL
2016-08-25T22:13:41Z,2641,NULL
2016-08-26T04:43:00Z,10,NULL
2016-08-26T05:06:21Z,0,NULL
2016-08-26T14:14:40Z,0,NULL
2016-08-26T15:33:07Z,63,B-RFC
2016-08-26T16:32:36Z,3261,B-RFC-approved;B-unstable;T-lang;relnotes;B-RFC-approved;B-unstable;T-lang;relnotes
2016-08-26T18:00:25Z,27,A-io;A-libs;I-enhancement;A-io;A-libs;I-enhancement
2016-08-26T19:20:30Z,0,NULL
2016-08-26T22:18:19Z,273,A-infrastructure;E-medium;I-enhancement;T-tools;A-infrastructure;E-medium;I-enhancement;T-tools
2016-08-26T22:36:07Z,988,A-incr-comp;A-incr-comp
2016-08-27T02:12:56Z,118,I-wrong
2016-08-27T02:58:54Z,19,A-lifetimes;E-mentor;P-backcompat-lang
2016-08-27T04:01:15Z,5513,NULL
2016-08-27T09:05:39Z,1,E-easy;E-easy
2016-08-27T15:59:07Z,0,NULL
2016-08-27T16:43:42Z,41,NULL
2016-08-27T16:46:51Z,77,NULL
2016-08-27T19:43:31Z,501,NULL
2016-08-27T22:13:37Z,11,NULL
2016-08-27T22:42:15Z,96,I-ICE
2016-08-28T02:49:39Z,90,NULL
2016-08-28T11:05:57Z,118,NULL
2016-08-28T12:43:55Z,0,NULL
2016-08-28T14:01:13Z,15,NULL
2016-08-28T16:47:26Z,61,A-rustdoc;I-crash;A-rustdoc;I-crash
2016-08-28T18:22:24Z,13,NULL
2016-08-28T23:21:37Z,18,NULL
2016-08-29T00:09:26Z,0,NULL
2016-08-29T17:29:40Z,28,A-libs;I-crash;A-libs;I-crash
2016-08-29T18:36:12Z,39,NULL
